,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,WHITE_ELO,BLACK_ELO,WINNER
5417,0,-3,-3,0,-5,0,0,-1000000,0,-5,0,0,0,-9,0,0,-1,0,3,-1,0,-3,0,1,1,-1,0,1,-1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,9,0,0,1000000,2319,2014,-1
5418,0,0,0,0,-5,-5,0,-1000000,-1,-1,0,-9,0,-1,0,-3,0,0,0,-1,-3,-3,0,0,1,0,-1,0,0,3,-1,-1,0,0,3,0,1,-3,0,0,0,1,1,1,3,0,0,1,0,3,9,0,0,0,1,0,0,0,0,5,0,5,1000000,0,1798,1806,1
5419,-5,0,-9,0,-5,0,-1000000,0,0,0,0,-3,-1,-1,-3,0,-1,0,0,-1,0,-3,-1,-1,0,-1,-1,1,0,0,3,0,0,0,0,0,1,0,-3,0,3,0,1,0,9,3,0,1,1,1,0,0,0,1,1,0,0,0,0,5,1000000,3,0,5,681,1443,1
5420,0,0,-5,0,-1000000,0,0,-5,0,-3,-9,-3,-3,-1,-1,-1,-1,0,0,0,-1,-3,0,0,0,0,-1,0,0,0,0,0,3,0,1,-1,0,0,0,0,1,1,0,0,1,3,5,0,0,3,0,9,0,1,0,1,0,0,1000000,5,0,3,0,0,1592,2324,1
5421,0,0,0,-9,0,-1000000,0,0,-5,0,-1,0,0,0,0,0,0,0,1,-1,3,0,-1,0,0,-1,0,3,-1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,3,0,0,-3,0,-5,1,0,0,0,0,1,-1,1,0,0,5,9,5,0,1000000,0,1010,1560,1
5422,0,0,0,0,0,0,0,0,0,-1,0,1,0,-3,-1000000,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,1,0,0,1,0,0,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,1000000,-1,0,0,0,0,0,0,0,3,0,5,1228,1423,1
5423,-5,0,-3,-9,-5,0,-1000000,0,-1,-1,-1,0,-3,-1,-1,0,0,0,-3,0,-1,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,9,0,0,1,1,1,5,0,3,0,1000000,0,0,5,513,1483,1
5424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,0,0,1000000,0,1,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-5,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1747,2122,1
5425,-5,0,0,-9,-5,0,-1000000,0,-1,-1,0,0,-1,-1,-3,-1,0,-3,-1,0,0,0,-1,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,0,0,1,0,0,1,3,0,0,1,0,0,0,3,1,1,1,5,0,3,0,0,5,1000000,0,861,1302,1
5426,-5,0,0,0,-5,0,-1000000,0,0,-1,0,-9,-3,-1,-1,-1,-1,0,-3,-1,-3,0,0,0,0,0,-1,0,1,-3,1,1,0,0,1,-1,0,3,0,0,0,1,0,3,0,3,0,0,1,0,3,9,0,1,0,0,5,0,0,0,1000000,0,0,5,377,2197,1
5427,0,0,0,-3,-1000000,-3,0,-5,0,5,0,0,0,-1,-1,-1,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3,3,1,0,0,1,0,0,1000000,1,0,0,0,0,0,0,0,0,0,5,1882,2356,1
5428,0,0,0,-5,-5,-3,-1000000,0,-1,-1,0,-9,0,-1,-1,-3,0,0,0,0,0,0,0,0,-3,0,0,-1,0,0,1,-1,0,1,1,0,0,1,-3,0,0,0,3,1,0,0,0,0,0,3,0,5,3,0,3,1,0,0,0,9,0,5,0,1000000,1274,541,-1
5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,-5,0,5,0,1,-1000000,0,0,0,0,0,1,0,0,0,-9,0,9,1000000,0,0,0,0,0,0,0,0,0,0,0,1348,934,-1
5430,0,0,0,-5,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1000000,0,1,0,0,0,3,-3,0,-3,0,1,0,0,0,0,0,1000000,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,671,1289,1
5431,0,0,0,0,0,0,-1000000,0,-1,-1,-9,0,0,-3,-1,0,0,0,0,0,0,0,-3,-1,0,0,1,0,0,0,-1,0,1,1,1,0,0,1,1,0,0,0,0,-5,0,0,0,1,0,0,0,0,3,0,0,0,5,0,3,0,0,5,1000000,0,1869,2359,1
5432,-5,0,-3,-9,-1000000,0,0,-5,-3,0,-1,0,0,-1,-1,0,0,0,-1,0,0,-3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,1,1,1,1,1,0,0,0,0,3,0,5,0,3,9,0,5,1000000,0,705,746,1
5433,0,0,-5,-9,0,0,0,0,0,0,0,0,0,-1,0,-1000000,0,1,0,-1,0,-3,-3,-3,0,0,0,1,0,0,-5,-1,0,0,0,9,-1,0,0,-1,-1,1,3,0,1,0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,5,0,1000000,0,404,727,1
5434,-5,0,0,0,-1000000,0,-3,-5,-1,-1,0,-9,-3,-1,0,0,0,0,-3,0,-3,0,-1,0,0,0,-1,0,1,0,3,-1,0,0,1,-1,0,1,0,3,1,0,0,0,0,3,1,0,0,1,0,9,1,0,3,1,0,0,5,0,0,5,1000000,0,511,1549,1
5435,0,-1000000,0,-5,0,0,-3,-5,-1,-1,-1,-9,0,0,-3,0,0,0,-3,0,-1,-1,1,0,0,0,0,-1,0,0,0,-1,0,0,0,1,0,3,-3,5,0,0,1,3,0,3,3,0,1,1,0,0,9,1,1,0,0,0,0,0,5,1000000,0,0,1697,1432,-1
5436,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1000000,-1,0,-3,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1000000,0,3,0,0,0,0,0,0,0,3,0,0,2365,1909,-1
5437,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1000000,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,1000000,0,0,0,0,0,0,1253,1132,-1
5438,-5,-3,-3,-9,-1000000,0,0,-5,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,-3,0,0,-3,0,0,-1,0,0,0,0,0,1,0,-1,1,0,0,0,1,0,3,3,0,1,0,0,0,0,1,0,0,0,1,1,5,0,3,9,1000000,0,3,5,1043,1905,1
5439,0,0,0,-5,-9,-5,0,0,-1,0,0,0,-3,0,-1000000,-1,0,0,3,0,-1,0,-1,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,0,1,1,-1,0,0,0,3,0,5,0,1,0,3,9,1,1,0,0,0,0,5,1000000,0,0,0,2013,2163,1
5440,0,-5,0,-9,0,-5,-1000000,0,0,0,0,0,-3,-1,-1,-3,-1,0,0,-1,-3,-3,0,-1,0,-1,-1,0,-1,0,0,0,0,1,1,0,1,0,0,0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,3,1,3,5,0,9,0,5,0,1000000,359,764,1
5441,0,-5,0,-9,0,-5,-1000000,0,-1,0,0,-3,0,-1,-1,0,0,0,0,-1,-1,-3,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,5,3,1,0,0,0,0,1,0,0,3,1000000,0,5,3,9,0,0,0,0,1023,2400,1
5442,0,0,0,0,-5,0,-1000000,0,0,0,0,0,0,0,0,0,-1,0,0,-3,0,0,0,0,0,0,-1,0,-3,-9,-5,0,0,-1,1,0,-1,-1,-1,0,0,1,0,-1,0,-3,1,-1,1,3,0,5,0,1,0,1,0,9,3,0,5,3,1000000,3,2063,2472,1
5443,0,-5,0,0,0,-5,-1000000,0,0,0,-9,0,0,-1,0,0,3,-1,0,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,0,1,0,5,0,0,0,9,0,0,0,0,0,3,0,5,0,1000000,0,1435,1453,1
5444,0,0,0,0,0,-3,-5,-1000000,0,0,0,0,-9,0,0,-5,-1,-1,-3,0,-1,0,-3,0,-3,0,0,-1,1,0,-1,0,1,0,0,1,0,-1,1,-1,0,3,1,0,0,1,0,1,0,0,0,0,3,3,3,0,5,0,0,0,9,5,1000000,0,2276,2437,1
5445,0,0,-3,-9,0,-5,0,0,0,-1,-1,0,0,0,-1,-1000000,-5,0,0,0,0,-3,0,-1,-1,0,0,-1,0,-1,0,-3,0,0,1,3,0,3,0,1,1,1,0,-1,1,0,1,0,0,9,0,0,0,1,3,0,0,0,0,5,0,5,1000000,0,1993,2299,1
5446,-5,0,-3,0,-1000000,0,-5,0,-1,-1,0,-3,-3,-1,0,-1,0,-9,-1,5,0,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,0,0,-1,1,3,0,1,1,1,0,1000000,0,0,0,3,0,5,2161,1193,-1
5447,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,1,-1,-1,0,-5,0,0,1000000,0,0,0,0,0,5,0,0,0,0,1,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,1332,1204,-1
5448,0,0,-1000000,0,0,-5,0,0,0,-1,0,0,0,-1,0,0,0,1,-9,0,-1,-3,0,0,0,0,1,-1,1,0,-1,-1,-5,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1487,1315,-1
5449,-5,0,-9,0,-1000000,0,0,0,-1,0,0,0,9,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-3,-3,-1,0,0,0,1,0,0,0,1,1,0,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1000000,0,0,5,2205,786,-1
5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,-3,0,0,1000000,0,0,0,0,0,0,0,0,0,0,982,1815,1
5451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,0,-9,0,-1,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,-1,-1,1,0,0,-1,5,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1000000,2108,1526,-1
5452,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,5,0,-1,0,-1000000,-1,0,1,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,1000000,-1,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,1412,402,-1
5453,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1000000,0,0,0,0,0,0,-9,-1,0,0,0,0,0,0,0,0,-1,1,1,9,0,0,0,0,0,0,0,0,0,0,-3,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1000000,0,1540,775,-1
5454,0,0,-5,0,0,-1000000,0,-5,0,0,0,-3,-3,0,-1,-1,0,-9,0,0,0,-3,0,0,0,0,0,0,-1,3,0,0,-1,-3,0,0,1,0,0,0,0,0,0,0,0,9,1,0,1,1,0,0,0,1,3,1,5,0,3,5,0,0,1000000,0,827,1356,1
5455,0,0,0,-5,0,-3,-1000000,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,-9,0,0,0,-1,0,0,-1,0,0,0,0,1,-1,0,5,0,1,0,1,0,1,-1,0,1,0,1,9,0,0,1,0,3,0,0,0,0,0,0,0,5,1000000,2429,1697,-1
5456,0,-5,0,0,-1000000,0,0,0,0,0,0,-3,-3,0,-5,-1,-1,0,-3,0,-1,0,0,-9,0,-1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,1,0,1,0,0,3,1,0,0,0,3,9,0,1,3,1,5,0,0,0,5,0,1000000,0,1468,864,-1
5457,0,0,-1000000,-5,-5,0,0,0,-1,-1,-3,-3,-3,0,0,-1,0,0,0,0,0,-1,0,0,-9,1,0,0,0,0,-1,0,1,0,9,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,5,5,0,0,1000000,0,811,1495,1
5458,-5,-3,0,0,-1000000,-3,0,-5,-1,-3,0,-1,0,-1,-1,0,-9,0,0,0,-1,0,0,-1,1,-1,-1,-3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,3,0,3,0,1,1,0,5,9,0,0,1000000,3,0,5,1880,1818,-1
5459,0,0,-5,0,-1000000,0,0,-5,-1,-1,1,0,-3,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,0,1,-3,0,0,0,0,-1,0,0,1,0,1,0,9,3,3,0,3,1,0,0,5,0,1000000,0,0,5,620,2071,1
5460,-5,0,0,0,0,0,-1000000,-5,0,-1,-1,-9,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,-1,1,0,1,0,1,-3,0,1,0,-3,0,1,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,5,5,0,1000000,0,1180,369,-1
5461,0,5,0,0,0,-5,0,-1000000,0,0,0,-3,0,-1,-3,-1,0,0,-3,0,0,-3,-1,0,-9,0,-1,0,-1,0,3,0,0,0,1,0,3,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,1,1,3,0,0,0,9,0,0,5,1000000,0,2135,2149,1
5462,0,0,0,0,0,-5,-5,0,-1,0,-1,0,0,0,0,-1000000,0,-1,1,0,-1,0,0,-9,0,1,0,0,1,0,0,0,0,5,0,1,1,-1,1,-3,1,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,1000000,524,356,-1
5463,0,0,0,0,0,9,0,0,0,-5,0,0,0,0,-9,0,0,0,3,-1,-3,0,-1,-1000000,0,3,0,1,0,-1,0,-1,1,1,0,0,-1,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,5,5,1000000,0,362,569,1
5464,-5,0,0,0,-5,0,0,0,0,-1,-3,0,0,-1,-1000000,-1,0,-1,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,1,1,0,3,1,1,0,-9,5,0,0,0,0,9,0,0,0,0,3,5,0,3,1000000,0,457,1849,1
5465,0,0,-5,0,-5,0,-1000000,0,0,-1,0,0,-9,-3,0,0,0,-3,-3,0,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,9,3,0,1,0,0,0,5,0,5,0,3,1000000,1353,2112,1
5466,0,0,0,0,-3,0,-1000000,0,0,-9,0,0,0,-1,-1,0,0,0,3,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,0,0,1,0,0,1,0,5,1,0,0,9,0,0,0,0,1000000,-5,0,0,0,0,0,0,0,1423,550,-1
5467,0,0,-5,0,-1000000,0,0,0,0,-3,0,-3,0,-1,0,0,-1,0,0,0,0,0,0,-9,0,0,-3,-1,1,0,0,0,0,0,0,3,-3,1,0,0,1,0,3,0,0,0,1,0,0,1,9,0,3,0,0,1,0,0,0,5,1000000,0,0,5,1013,1202,1
5468,-5,-9,0,0,-1000000,-3,0,-5,0,0,-1,0,0,-1,0,0,0,-1,1,0,-1,0,-1,-1,-1,9,0,0,0,0,1,-3,1,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1000000,0,1,5,0,3,0,0,3,0,5,830,1664,1
5469,0,0,-5,0,-5,0,-1000000,0,-1,-1,-9,-3,0,-1,-1,-1,0,0,0,-3,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,3,0,0,3,0,5,0,0,9,0,5,3,1000000,466,771,1
5470,-5,-3,0,-9,-5,0,-1000000,0,0,0,0,-3,0,0,-1,3,0,0,-1,0,0,0,-3,0,0,-1,-3,0,1,0,0,0,-1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,9,1,1,1,0,0,0,1,1,0,0,1000000,5,0,5,0,0,2337,2275,-1
5471,0,-1000000,0,-5,0,0,-5,0,0,0,-9,0,-3,-1,0,-1,0,0,0,0,-3,0,0,0,0,1,0,-1,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,-1,0,0,5,1,0,0,0,0,0,0,0,3,1000000,0,2041,224,-1
5472,0,-5,0,0,0,-3,-1000000,0,0,0,0,-3,0,0,-5,0,-1,0,-1,0,0,1,0,-3,0,0,0,1,-1,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1000000,0,0,0,5,5,0,0,0,1498,675,-1
5473,0,0,0,0,0,0,-1000000,0,0,0,3,0,0,-3,0,-5,0,0,0,0,0,0,0,0,-1,3,0,1,0,-1,0,0,1,0,0,0,-3,0,-1,0,0,-3,1,0,0,0,3,-9,0,1,9,0,0,1,0,1,0,0,0,5,5,0,0,1000000,1641,2268,1
5474,0,0,-5,-9,-5,0,-1000000,0,-1,0,0,0,0,-1,-3,0,0,-1,0,0,0,0,0,-1,0,0,0,3,0,0,-1,0,1,0,-3,0,0,0,0,0,9,0,0,0,1,-3,1,1,0,0,0,0,0,1,0,0,0,5,0,5,0,3,1000000,0,1165,1234,1
5475,-5,0,0,0,-3,-5,-1000000,0,0,-1,-1,0,0,-1,-1,0,-1,-3,0,-3,0,-9,0,-1,0,1,-3,1,-1,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9,3,0,0,1000000,1,0,0,0,3,5,5,0,0,2400,1251,-1
5476,0,-5,0,0,0,0,0,-1000000,0,-5,0,0,0,0,-1,0,-1,0,-3,-3,-1,0,0,-1,-9,0,0,-1,0,-1,0,0,1,-1,-3,1,-3,1,1,0,0,0,0,3,1,0,0,0,5,0,1,3,3,0,0,1,0,0,0,0,0,9,5,1000000,1767,2423,1
5477,0,0,-3,0,-5,0,0,-5,0,-3,-1000000,0,0,-1,0,0,0,-1,0,0,3,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,1,-1,0,3,0,1,0,0,0,0,1,1,1,0,3,0,0,1,0,0,0,1000000,0,5,0,3,5,417,2038,1
5478,-5,0,0,0,-1000000,-3,-5,0,-1,-1,0,-9,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,1,0,-3,0,0,0,0,1,0,3,0,0,0,0,0,5,0,0,0,0,9,0,0,0,3,1,1,0,1,1,1,0,0,0,0,1000000,0,0,5,440,769,1
5479,-5,0,0,0,0,0,0,-5,0,-3,-1000000,0,9,-1,0,-1,-1,0,0,0,0,-3,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-3,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,0,1,0,0,0,5,1000000,0,0,0,5,1229,1153,-1
5480,-5,0,0,0,-1000000,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,0,0,0,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,9,0,-9,1,0,-3,0,5,0,0,0,0,1000000,0,0,1081,530,-1
5481,-5,-3,0,0,-1000000,0,-9,-5,0,0,0,0,3,0,0,0,0,-1,-1,1,-1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,3,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1,1,0,9,0,1,0,3,5,0,0,0,0,5,1000000,0,1121,1366,1
5482,0,0,-3,0,0,-5,-1000000,0,-5,-1,0,0,-9,0,-3,-3,0,0,-1,0,0,-3,-1,0,0,3,1,-1,0,0,0,-1,-1,0,0,1,-1,1,0,0,0,0,0,0,1,0,3,1,1,1,9,0,3,0,1,0,5,0,0,5,0,0,1000000,0,608,1450,1
5483,0,0,-3,0,0,-5,0,0,0,0,0,0,0,0,-3,0,-5,0,0,0,-3,-1,-1000000,0,0,0,0,0,1,0,0,-1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,3,1,0,0,0,0,1000000,5,0,0,0,5,1476,464,-1
5484,0,0,0,-5,0,-5,-1000000,0,0,-1,0,0,0,0,-1,-1,-1,0,-3,0,0,0,0,0,0,0,0,-9,-1,-1,0,0,1,0,-1,1,0,0,0,0,0,0,1,0,9,0,1,1,0,1,0,3,0,0,3,0,5,0,0,0,1000000,0,5,0,987,1518,1
5485,0,0,0,0,0,-5,-5,0,0,0,0,0,0,0,0,-1000000,0,0,-1,0,0,0,0,-1,0,0,1,0,-3,0,-1,0,-1,0,1,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,5,0,0,0,1000000,0,0,0,760,1276,1
5486,0,0,0,-9,0,-5,0,-1000000,-1,0,0,0,0,-1,-1,0,-3,0,0,1,0,-3,0,-1,0,0,-5,0,-1,1,0,0,1,-1,0,0,0,0,0,0,0,3,0,1,0,9,3,0,0,-3,1,0,0,3,1,1,5,0,0,0,0,5,0,1000000,765,1432,1
5487,0,0,-5,0,0,0,-1000000,0,0,-1,3,-9,-3,-1,-1,-3,0,0,-3,0,0,0,0,3,-5,0,0,-1,0,0,0,0,-1,0,0,1,0,0,0,1,1,0,0,0,1,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,5,5,1000000,1001,2148,1
5488,-5,0,0,-5,0,0,-1000000,0,0,-1,0,-9,0,-1,-3,0,-1,0,-3,0,-3,-3,0,-1,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,-1,0,3,1,1,1,3,0,1,0,0,0,0,0,1,1,3,1,0,5,3,9,0,5,1000000,0,2425,1616,-1
5489,0,0,0,-5,0,0,-1000000,0,0,-1,-1,0,0,-1,0,0,-9,0,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,-1,0,1,0,1,1,1,0,1,-3,1,0,9,0,0,0,0,1,1000000,3,0,5,3,0,0,0,0,0,0,0,5,0,366,1136,1
5490,0,0,0,0,-5,-5,-1000000,0,0,3,0,0,0,-1,-3,0,9,0,0,0,-3,0,0,0,0,0,0,3,-1,0,-9,0,0,1,1,-1,0,0,0,-1,1,0,0,1,0,0,0,-1,0,0,0,0,0,5,0,3,0,0,0,5,1000000,0,0,0,1127,1265,1
5491,0,0,0,0,0,0,-1000000,0,0,0,0,-9,-5,0,-3,0,-1,0,0,0,0,-3,1,-1,0,0,0,1,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,9,3,1,0,1,0,0,0,5,0,0,3,0,0,0,0,0,0,5,1000000,0,1450,1477,1
5492,-5,0,0,0,-1000000,0,0,-5,-1,-1,0,-9,0,-1,0,0,0,0,0,-3,0,0,0,0,0,0,0,-3,0,0,-1,0,1,0,0,1,-1,0,-3,-1,0,1,0,0,1,0,1,0,0,3,0,9,0,1,3,1,0,0,5,0,0,5,1000000,0,740,2240,1
5493,3,0,0,-1000000,0,0,-3,0,-1,-1,0,-3,-3,0,-5,0,-9,0,0,-1,0,-1,0,0,0,0,-1,0,-1,1,0,-1,0,0,0,-3,1,0,0,0,1,0,3,1,3,0,1,0,0,0,0,9,0,1000000,3,0,5,5,0,0,0,0,0,0,2261,2492,1
5494,0,0,-5,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,-1000000,0,0,0,-1,0,0,0,0,0,-1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-3,0,0,3,0,0,1000000,0,0,0,0,0,0,0,0,0,1194,709,-1
5495,-5,0,0,0,-5,0,-1000000,0,0,0,0,0,0,0,-1,0,0,0,-3,0,0,-3,0,0,0,-1,-1,0,-1,0,3,-9,0,0,1,-1,1,0,0,1,1,-1,0,1,0,0,1,0,0,5,0,0,3,0,3,0,0,0,0,5,0,0,1000000,0,2055,1372,-1
5496,0,0,-3,0,0,-3,-1000000,0,0,-5,-1,0,0,-1,-1,-1,0,0,-9,0,0,0,0,0,-1,0,0,0,0,-3,0,-5,0,-1,3,0,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,9,1,1,0,0,1000000,5,0,0,0,5,254,844,1
5497,0,-3,0,-9,-3,-5,-1000000,0,-5,0,0,-3,-1,-1,-3,0,0,0,-1,0,0,0,0,-1,-1,0,0,1,0,0,-1,0,3,-1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,9,0,3,1,5,0,3,5,0,0,1000000,0,1018,2355,1
5498,-5,0,0,-5,0,0,-1000000,0,0,0,0,-3,0,-1,-1,-1,0,0,0,-1,0,0,-9,0,0,-1,0,1,-3,0,0,5,-1,9,0,5,3,0,0,0,1,0,0,0,3,3,0,-3,0,1,0,1000000,0,1,0,1,0,0,0,0,0,0,0,0,445,1513,1
5499,5,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-3,0,0,0,-5,0,1,0,-1,-1000000,0,-3,0,0,0,0,0,0,-1,0,0,0,0,0,3,-1,1,0,1,1,0,0,0,1,0,1000000,0,0,0,0,0,0,0,0,5,663,1195,1
5500,0,0,0,0,-1000000,-5,0,0,0,0,0,0,0,-1,3,0,-1,0,0,0,-3,0,0,0,0,0,0,0,0,0,9,0,0,-1,0,0,0,-1,3,0,-3,-3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,1000000,0,0,0,1229,1671,1
5501,0,-3,-3,0,0,-5,-1000000,0,0,-1,0,-1,0,-1,-1,0,0,1,0,0,-1,0,0,0,0,0,-5,0,1,-3,0,0,-1,0,0,0,0,3,0,1,-9,0,0,0,0,3,1,0,0,-3,0,0,0,1,0,0,0,9,0,0,0,0,1000000,5,1328,1874,1
5502,-5,0,0,-9,-3,0,-3,-5,3,-1,0,0,0,-1000000,-3,0,-1,0,0,-1,0,0,0,-1,1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,-3,0,1,1,0,3,5,0,1,5,0,0,9,0,0,1000000,0,1947,1744,-1
5503,0,0,0,0,-1000000,0,0,-5,0,0,0,0,-3,-1,-1,-1,0,-1,-3,0,-1,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,5,0,0,1,0,0,0,3,9,0,5,0,1000000,876,999,1
5504,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,-3,3,0,-5,0,-1,-9,0,-1,0,-5,0,-1,0,-1,0,1,-1,-1,0,1,0,1,-1,0,1,1,-1,0,1,0,1,0,0,0,1,0,0,5,0,9,0,0,0,5,0,0,0,1000000,0,2424,922,-1
5505,0,-3,0,-1000000,0,-3,0,-5,0,-1,3,-9,-1,-1,0,0,-1,0,0,0,0,0,0,-1,0,3,9,0,0,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,5,0,3,0,0,5,1000000,0,323,460,1
